"location","zipcode","urban","population","r_vote","migration"
"Janestown","18248",1,3092,-3.54186010425852,-30.0994127997518
"Ebbing","17045",0,83511,9.27169814117528,35.3360767536369
"Hilltop","14085",1,15690,-2.56315824313402,-10.6620657639885
"Belleville","18131",1,57290,-7.7623133031403,-27.0819062998605
"Dogville","ZIP:  17578",0,25764,1.26001094198856,-4.26690849319293
"Gravity Falls","16868",1,24649,-4.9621257681244,-22.1220175823944
"Dogville","ZIP:  16054",0,25764,1.51819234868601,0.77496013346828
"Alphaville","ZIP:  14741",0,164039,16.6078472201504,22.3314511468596
"Castle Rock","ZIP:  15232",1,65658,-8.18287587128152,-29.6923377543939
"Ebbing","ZIP is  16287",0,83511,8.62009058159208,17.6183121874365
"Innsmouth","ZIP is  17083",1,51682,-6.05131313377915,-13.7297578247729
"Janestown","ZIP:  18777",1,3092,-1.46597545277048,-11.847343747951
"Hilltop","ZIP:  18709",1,15690,-3.58608950551646,-17.4867104550354
"Krasnoy","Zip  15099",1,113419,-12.178897078468,-26.4779176843685
"Dogville","17467",0,25764,3.2978231377335,24.2544621131752
"Hilltop","ZIP:  15188",1,15690,-3.91014574342974,-26.8079638464279
"Gravity Falls","ZIP is  15270",1,24649,-4.3466501693718,-14.377814962099
"Hilltop","ZIP is  18677",1,15690,-3.34981535750662,-14.3732781352651
"Ebbing","ZIP:  18814",0,83511,8.94751665672307,11.4395408425228
"Alphaville","ZIP is  16893",0,164039,16.2416518922375,18.1072754351816
"Krasnoy","ZIP:  17076",1,113419,-13.2728187599155,-30.6751988965945
"Janestown","ZIP:  18070",1,3092,-1.38837899939987,-11.8857691059569
"Janestown","ZIP:  14981",1,3092,-1.86496004343109,-13.487718600273
"Krasnoy","ZIP is  17583",1,113419,-14.5237666593821,-55.8813622725871
"Ebbing","ZIP is  17252",0,83511,9.41412787081425,25.5025369571617
"Ebbing","Zip  15174",0,83511,7.2781077464079,0.881759475180128
"Castle Rock","Zip  16115",1,65658,-6.58823666608806,-21.4507037862659
"Innsmouth","Zip  18637",1,51682,-9.13201786756454,-43.6614593409408
"Belleville","15682",1,57290,-8.15264110717787,-28.1725831366443
"Hilltop","ZIP:  16483",1,15690,-4.06804259572086,-20.3682097309853
"Flagstone","ZIP is  18229",1,106161,-12.217636675614,-24.5086696172537
"Belleville","14802",1,57290,-8.18419941155462,-38.8299070781809
"Castle Rock","14648",1,65658,-9.88477314311382,-39.4967422086759
"Belleville","Zip  14863",1,57290,-8.34717687389869,-32.6839972659702
"Hilltop","ZIP:  18250",1,15690,-4.54922543174789,-33.7878676633159
"Dogville","ZIP is  14233",0,25764,1.28706594803212,-7.05288195391756
"Alphaville","Zip  18270",0,164039,17.859775934494,46.9809797832635
"Janestown","ZIP is  15303",1,3092,-2.13015426459228,-17.8522423063407
"Alphaville","Zip  14832",0,164039,17.1569469125647,40.169998613333
"Alphaville","Zip  18340",0,164039,16.9447259258365,22.089416619657
"Dogville","ZIP is  14450",0,25764,2.84623185282451,9.74200348240103
"Hilltop","ZIP:  16870",1,15690,-3.33010035587736,-20.6295027525998
"Hilltop","Zip  14819",1,15690,-2.89890131999418,-15.4024471316312
"Flagstone","16096",1,106161,-13.12908266257,-30.2242315179827
"Krasnoy","18990",1,113419,-12.8191260440926,-24.7430746974305
"Ebbing","Zip  14211",0,83511,7.18604849237039,4.15154770848192
"Hilltop","ZIP:  17322",1,15690,-4.32393041835636,-11.9526785462888
"Gravity Falls","ZIP is  15249",1,24649,-6.33383191395368,-39.5724927632816
"Innsmouth","Zip  18955",1,51682,-6.08419996272589,-14.538640145834
"Flagstone","18276",1,106161,-13.7196804208378,-42.8768982656897
"Alphaville","Zip  18563",0,164039,16.5757026335745,18.626324159912
"Janestown","ZIP is  17645",1,3092,-1.27452761357395,-8.83030412483166
"Hilltop","18591",1,15690,-2.32601164302268,-5.65220914687471
"Janestown","16200",1,3092,-2.11694086667306,-21.6063547030287
"Gravity Falls","ZIP is  15607",1,24649,-6.36012884256674,-43.107042838561
"Belleville","17088",1,57290,-8.29214377046342,-30.9205092935972
"Alphaville","Zip  16681",0,164039,18.4595495948942,50.8799367873648
"Castle Rock","16027",1,65658,-8.85414738386887,-31.5202933548916
"Ebbing","Zip  14190",0,83511,7.64016699431305,0.00316233755382184
"Innsmouth","14553",1,51682,-5.21356212598813,-3.109112746802
"Castle Rock","18338",1,65658,-8.38533934006566,-20.4969983225736
"Krasnoy","ZIP is  16343",1,113419,-13.70378046765,-32.4742752862294
"Belleville","14841",1,57290,-8.77041490999664,-38.4589175514386
"Alphaville","14245",0,164039,16.3785025422422,6.4961633488833
"Alphaville","ZIP:  16697",0,164039,17.1627171581499,25.1106811015112
"Hilltop","ZIP is  17444",1,15690,-3.99206973279985,-25.0257109305117
"Flagstone","ZIP:  15456",1,106161,-12.311844032581,-12.8001633085933
"Belleville","ZIP is  18928",1,57290,-8.01068548762509,-28.0121230175286
"Gravity Falls","ZIP is  18204",1,24649,-3.8722509302712,-19.3044074949985
"Flagstone","14895",1,106161,-12.4439649819269,-27.3219367827982
"Gravity Falls","ZIP:  16913",1,24649,-4.36294398192082,-22.699259521807
"Krasnoy","Zip  15560",1,113419,-13.9299967479482,-22.1167575633083
"Flagstone","ZIP:  16262",1,106161,-14.1389963248691,-44.1967891229544
"Belleville","15457",1,57290,-8.64740922940278,-35.3428692811883
"Flagstone","ZIP:  15096",1,106161,-13.0497980676111,-33.735059672154
"Ebbing","ZIP:  16973",0,83511,7.10808959080841,0.367534260620641
"Innsmouth","ZIP is  18237",1,51682,-6.78450780120551,-8.51855142775192
"Alphaville","ZIP is  15244",0,164039,15.4982165440889,9.35692046268278
"Flagstone","ZIP is  15547",1,106161,-12.525560131612,-36.6405770792158
"Krasnoy","Zip  14206",1,113419,-12.6168538245442,-22.7358564094534
"Castle Rock","ZIP:  18727",1,65658,-9.73802400861974,-32.0781590300961
"Innsmouth","14311",1,51682,-4.19625045539907,7.66985690353991
"Flagstone","Zip  14301",1,106161,-13.1604118545428,-35.2135786905161
"Dogville","17045",0,25764,3.56326285838746,14.2615010416177
"Innsmouth","Zip  17837",1,51682,-6.70070979356801,-18.3891188289433
"Castle Rock","16394",1,65658,-8.73169170819847,-33.7405520321041
"Flagstone","ZIP:  16301",1,106161,-10.6200317891979,-6.74062886432107
"Belleville","ZIP:  16538",1,57290,-9.13657959930851,-38.1176291894665
"Hilltop","18595",1,15690,-5.55188216831804,-42.1468800858719
"Dogville","ZIP is  16385",0,25764,2.50749292884751,5.29705249625629
"Hilltop","ZIP is  17252",1,15690,-5.21472982528008,-34.9814076499917
"Janestown","Zip  17063",1,3092,-1.64513034061693,-23.2092933547557
"Belleville","Zip  16249",1,57290,-6.02454551389136,-5.11588829835494
"Hilltop","ZIP:  16374",1,15690,-4.53159403344474,-33.8227981284014
"Hilltop","ZIP is  14286",1,15690,-3.45934537034853,-17.0295418179769
"Janestown","ZIP:  18774",1,3092,-2.36077708011235,-13.3198869702586
"Innsmouth","ZIP:  16933",1,51682,-7.79636896984766,-33.8705779200555
"Gravity Falls","Zip  15644",1,24649,-4.04509351213282,-16.8711544259537
"Janestown","17199",1,3092,-2.95753645971663,-31.8539704945018
"Castle Rock","ZIP is  14894",1,65658,-8.76502991648051,-28.8440334268516
"Innsmouth","15640",1,51682,-6.11344695993412,-12.7206048194912
"Castle Rock","ZIP:  16582",1,65658,-9.80293681312315,-30.4192171908456
"Alphaville","Zip  16955",0,164039,15.5086356009427,13.7133050348634
"Flagstone","ZIP is  16588",1,106161,-11.6467067535214,-14.2681660462816
"Belleville","Zip  17630",1,57290,-7.58075275335859,-30.4421102019431
"Belleville","ZIP:  14829",1,57290,-9.50450953746275,-37.9348039057919
"Ebbing","ZIP is  14288",0,83511,9.61078572549999,35.4436565983651
"Belleville","ZIP is  17953",1,57290,-8.48611247680653,-30.3814370213263
"Flagstone","ZIP:  17446",1,106161,-12.869441984038,-19.7612204601977
"Krasnoy","ZIP:  16148",1,113419,-13.2679255267987,-32.45411241579
"Innsmouth","ZIP:  14962",1,51682,-7.40169765938438,-23.6260423314783
"Janestown","17377",1,3092,-2.31931313278091,-14.4463111458145
"Krasnoy","ZIP is  18192",1,113419,-11.3026007893425,-6.82228025212888
"Innsmouth","ZIP:  17701",1,51682,-8.03584864947321,-25.3304190449387
"Flagstone","14810",1,106161,-12.9245448231168,-34.6070119176611
"Castle Rock","ZIP:  14062",1,65658,-7.2068067433046,-15.2748051109148
"Belleville","Zip  17792",1,57290,-8.10779390435188,-26.8949659238673
"Krasnoy","ZIP is  17343",1,113419,-12.2185484405095,-19.7504093111242
"Alphaville","16904",0,164039,15.9022953711718,9.54239296651745
"Belleville","18103",1,57290,-6.12922123551101,-11.7996742320776
"Ebbing","ZIP:  17312",0,83511,8.34086909365059,15.8301601478137
"Hilltop","17668",1,15690,-4.77446763174214,-31.0498296606212
"Hilltop","ZIP:  15648",1,15690,-4.24676319799638,-29.6772386957434
"Innsmouth","16983",1,51682,-7.22066479418283,-28.7748780442273
"Janestown","Zip  18912",1,3092,-2.59189495755817,-24.529712369816
"Belleville","ZIP is  16473",1,57290,-8.34541791914984,-30.7812857727648
"Belleville","15184",1,57290,-7.73093658510376,-28.3934234601498
"Castle Rock","ZIP is  15395",1,65658,-7.49609972940527,-15.6001188552875
"Dogville","Zip  17194",0,25764,1.57272716306902,0.16667202292155
"Flagstone","18591",1,106161,-11.0662076303082,-12.095708411621
"Belleville","ZIP:  16034",1,57290,-8.36696207401401,-28.5676645374629
"Janestown","ZIP:  16761",1,3092,-4.39615666342694,-34.2423770245686
"Ebbing","18811",0,83511,8.45939840495686,15.5903320678563
"Gravity Falls","Zip  18588",1,24649,-4.99218318797736,-26.6453388091078
"Alphaville","ZIP:  17215",0,164039,16.6924606805261,24.0682136920823
"Castle Rock","Zip  16954",1,65658,-7.66695838636537,-19.1761765483136
"Castle Rock","Zip  18795",1,65658,-8.99177952006255,-21.6702704973873
"Janestown","ZIP:  16436",1,3092,-2.29289333253428,-17.4234868334587
"Dogville","14702",0,25764,4.03151763599552,19.6208178303919
"Castle Rock","Zip  17029",1,65658,-9.49112527672411,-32.3372196150651
"Gravity Falls","ZIP:  16455",1,24649,-6.29340471214272,-34.2922097038917
"Flagstone","ZIP:  16319",1,106161,-12.3457208477929,-37.9555785207915
"Gravity Falls","18290",1,24649,-3.75413200600159,-15.381729764752
"Innsmouth","Zip  15932",1,51682,-8.93803560645635,-44.8729529755787
"Janestown","ZIP is  15175",1,3092,-0.545982156437368,2.55418368903935
"Dogville","18681",0,25764,3.7158538466396,15.9965001881531
"Castle Rock","Zip  14887",1,65658,-8.69319709221179,-41.2926971163202
"Alphaville","ZIP is  16156",0,164039,17.2589987625628,28.0668063456805
"Castle Rock","Zip  14218",1,65658,-10.062508779656,-35.9345684619701
"Hilltop","ZIP:  14097",1,15690,-1.91100390642543,-6.46856421865385
"Janestown","18471",1,3092,-0.719342392050438,-4.35380823456427
"Castle Rock","ZIP is  16851",1,65658,-9.48646918498634,-37.131077930077
"Innsmouth","ZIP is  14104",1,51682,-6.61497599692916,-16.3442743955547
"Alphaville","16820",0,164039,14.5285036165976,-0.988078096459885
"Janestown","ZIP:  18652",1,3092,-3.05791872122468,-28.6253366788342
"Innsmouth","Zip  15730",1,51682,-4.74145414717723,2.71781059265388
"Castle Rock","Zip  16427",1,65658,-8.09786548465603,-30.7712591393842
"Flagstone","ZIP:  17698",1,106161,-13.1165107477035,-35.3021913976235
"Belleville","ZIP is  18177",1,57290,-7.97309115497736,-39.4285209240294
"Alphaville","15815",0,164039,15.3991696618006,10.9098984015192
"Flagstone","18078",1,106161,-13.4056563870097,-37.8671203090346
"Krasnoy","ZIP is  14640",1,113419,-14.5298666971262,-30.9822502189559
"Gravity Falls","16096",1,24649,-4.32767265564834,-20.1907807295703
"Belleville","ZIP:  15055",1,57290,-7.17408809415642,-27.0390775246458
"Belleville","ZIP is  15897",1,57290,-7.29378951360104,-20.8133843687853
"Flagstone","17597",1,106161,-14.3112586182897,-41.8631035960143
"Alphaville","ZIP:  14970",0,164039,17.2261071001899,35.0401102782378
"Innsmouth","ZIP is  14336",1,51682,-7.11654807622636,-23.4207591004135
"Innsmouth","ZIP:  14300",1,51682,-6.32850325808245,-10.2443741612072
"Dogville","18760",0,25764,3.47754363011975,20.3751092643523
"Castle Rock","ZIP is  17943",1,65658,-7.36823388342846,-11.5061747564002
"Janestown","ZIP:  14074",1,3092,-2.18268334728182,-34.4369789770234
"Flagstone","Zip  16098",1,106161,-13.2002406764873,-33.618109081915
"Dogville","ZIP is  18464",0,25764,1.52897600046132,12.1368860203011
"Dogville","14072",0,25764,3.69704497397007,19.3911147823139
"Flagstone","Zip  17946",1,106161,-13.7955910391991,-45.1182814872318
"Hilltop","ZIP is  18658",1,15690,-2.33272313833314,-5.63291025840801
"Castle Rock","ZIP is  16674",1,65658,-7.30342892283553,-12.022377766226
"Innsmouth","Zip  17712",1,51682,-7.19146873093415,-31.6456805442631
"Janestown","14681",1,3092,-3.09838025498516,-32.0852897569182
"Flagstone","ZIP:  18939",1,106161,-10.8052484944362,-10.2635780677236
"Dogville","14782",0,25764,3.03048714654638,31.5520509017585
"Dogville","ZIP:  14816",0,25764,3.02284090240591,11.5455706500809
"Innsmouth","Zip  17794",1,51682,-7.74110644484711,-27.1016624265649
"Ebbing","ZIP is  18343",0,83511,6.73388521131693,-0.844635309269904
"Alphaville","ZIP is  17425",0,164039,15.7301067107338,12.0383566843076
"Alphaville","ZIP is  17037",0,164039,15.47564122284,7.42385216185871
"Gravity Falls","14416",1,24649,-4.99256736776504,-26.6574625126743
"Flagstone","17470",1,106161,-15.1973848198617,-44.4663977017807
"Janestown","ZIP:  16538",1,3092,-2.76475739862214,-21.1846179999863
"Alphaville","ZIP is  16360",0,164039,15.8568681600892,14.3445217358714
"Ebbing","Zip  15909",0,83511,9.38609523255051,28.5178110751975
"Castle Rock","ZIP:  15281",1,65658,-8.01875994278549,-18.8255984238634
"Ebbing","ZIP is  16473",0,83511,8.14901964570652,10.0535431187658
"Krasnoy","14345",1,113419,-13.9696905445499,-32.3717934597432
"Belleville","ZIP:  14464",1,57290,-7.10123640165565,-17.2754491325387
"Ebbing","ZIP:  15748",0,83511,8.92324707484122,21.7102213635745
"Janestown","16653",1,3092,-2.74056968978981,-18.5347548665072
"Gravity Falls","Zip  14103",1,24649,-3.29791487159755,-9.78378229722748
"Krasnoy","Zip  17591",1,113419,-12.1726905142551,-21.8352806998419
"Janestown","ZIP is  14598",1,3092,-1.62920856212936,-13.0370938838148
"Innsmouth","Zip  17169",1,51682,-7.52540524215895,-32.165145129868
"Alphaville","Zip  17521",0,164039,15.304870333981,9.19689602126201
"Hilltop","17292",1,15690,-3.32480872588978,-13.7358062832846
"Ebbing","Zip  16649",0,83511,9.20387334885319,23.6836577083557
"Krasnoy","ZIP is  16154",1,113419,-15.6007376664039,-50.4606426180257
"Belleville","Zip  17636",1,57290,-7.75951333017303,-18.8392047165818
"Dogville","Zip  14059",0,25764,1.53847845657378,-5.26853565842871
"Krasnoy","ZIP:  18491",1,113419,-12.7965902039365,-10.7595731768038
"Gravity Falls","ZIP is  14560",1,24649,-3.59769996049149,-17.4824913504871
"Gravity Falls","ZIP:  16057",1,24649,-4.42524071299361,-14.2847276357104
"Belleville","18368",1,57290,-6.97572767728412,-11.9750387421801
"Dogville","Zip  15263",0,25764,1.57226815383583,-2.50166811973543
"Gravity Falls","Zip  15733",1,24649,-3.24572331895521,-19.8287910166387
"Janestown","ZIP is  16709",1,3092,-1.09149320620529,1.04709195589512
"Hilltop","ZIP:  14237",1,15690,-4.13765240123659,-25.5176489665953
"Dogville","ZIP is  18227",0,25764,1.0966814650935,-0.0473111776480617
"Krasnoy","ZIP:  16275",1,113419,-13.2424443113197,-28.8402259767023
"Krasnoy","18351",1,113419,-12.4656528900003,-13.1072800802335
"Gravity Falls","ZIP:  15832",1,24649,-4.99776128189388,-19.7419488472546
"Belleville","ZIP is  15435",1,57290,-8.35890985783736,-33.7842997144827
"Alphaville","14585",0,164039,16.0536280084927,12.5240487069997
"Castle Rock","14413",1,65658,-9.90297551636763,-38.6263736463334
"Alphaville","ZIP:  14818",0,164039,17.2563961150528,36.3255880748241
"Hilltop","ZIP is  16766",1,15690,-5.95949393286603,-42.1411185296599
"Ebbing","ZIP is  14390",0,83511,8.31036138601629,3.16751941219869
"Castle Rock","ZIP:  18670",1,65658,-11.0128211488359,-42.4133750742049
"Gravity Falls","ZIP is  18996",1,24649,-4.98868105165532,-27.539897932805
"Castle Rock","Zip  18231",1,65658,-9.85080001578152,-43.0966913666171
"Gravity Falls","Zip  16643",1,24649,-3.37695198508589,-11.0362612056311
"Castle Rock","ZIP is  14003",1,65658,-10.4540868491186,-47.7419240579681
"Alphaville","ZIP:  17560",0,164039,16.3555242625656,12.7696558401359
"Gravity Falls","18310",1,24649,-5.53767870809268,-31.0716188573763
"Flagstone","14005",1,106161,-12.7220480697656,-37.3512027575397
"Hilltop","Zip  16281",1,15690,-4.43014216621369,-26.1032401707093
"Hilltop","Zip  15821",1,15690,-5.37712198724111,-37.2551341687077
"Krasnoy","ZIP:  14771",1,113419,-12.0856365100693,-26.1599962352985
"Alphaville","Zip  16650",0,164039,14.3055062605208,-0.0646871248644064
"Innsmouth","Zip  16817",1,51682,-7.63822168559654,-29.5236204694668
"Flagstone","ZIP:  16135",1,106161,-13.586505557908,-47.0526744675291
"Hilltop","14413",1,15690,-4.74711138630516,-34.9792720762662
"Hilltop","ZIP:  18209",1,15690,-4.6248141755548,-34.7634806936457
"Janestown","18640",1,3092,-3.02807032605004,-24.1180982828907
"Janestown","ZIP is  14455",1,3092,-1.81642150929873,-14.4017573063716
"Hilltop","15348",1,15690,-3.07087315488785,-9.40746679731374
"Innsmouth","18848",1,51682,-6.65182346284205,-16.1581662702379
"Belleville","16033",1,57290,-6.21193315271411,-0.176176996927664
"Gravity Falls","14077",1,24649,-4.78342837372487,-21.470814377207
"Ebbing","Zip  18112",0,83511,7.79769483053042,-6.62775932126702
"Flagstone","ZIP is  15224",1,106161,-14.2670482073958,-47.0922137829983
"Dogville","ZIP is  16666",0,25764,2.79143992294977,0.536266973227056
"Castle Rock","15145",1,65658,-8.25976180663866,-25.474288247829
"Janestown","ZIP:  16526",1,3092,-0.808339683597801,-1.91921837550931
"Belleville","18355",1,57290,-6.95625887550486,-23.5526108644864
"Flagstone","ZIP is  16755",1,106161,-10.438010889394,-8.93255620156337
"Belleville","Zip  16046",1,57290,-8.46055208158691,-28.9130467192277
"Hilltop","ZIP is  14637",1,15690,-3.72621120558054,-23.1802623165874
"Alphaville","ZIP is  15764",0,164039,15.5001193762401,15.6555385393691
"Gravity Falls","17045",1,24649,-2.74697230277599,9.21203611339005
"Belleville","ZIP is  17919",1,57290,-7.66803721052489,-17.756766430256
"Flagstone","17156",1,106161,-12.9891576474136,-23.8286624786152
"Hilltop","15376",1,15690,-4.91491276178197,-25.2844747165211
"Janestown","ZIP is  14380",1,3092,-2.63358313018571,-23.340114485241
"Krasnoy","Zip  17051",1,113419,-13.5333498790954,-37.0995168369323
"Innsmouth","18757",1,51682,-6.88418757227339,-22.5361004983058
"Ebbing","ZIP is  17325",0,83511,9.52808582445035,22.1576143637372
"Castle Rock","Zip  15092",1,65658,-8.84351760600149,-32.7160881423834
"Innsmouth","ZIP is  15053",1,51682,-6.47728451795462,-19.4052452952371
"Gravity Falls","ZIP is  17481",1,24649,-5.27706126358228,-22.5334575902205
