"Location","zipcode","rent"
"Janestown","ZIP:  14598",1.38267497632289
"Innsmouth","Zip  17169",2.56803228562372
"Alphaville","17521",1.07996214963428
"Hilltop","ZIP:  17292",1.5291517867741
"Ebbing","16649",-1.18742646810319
"Krasnoy","Zip  16154",4.07665235607096
"Belleville","ZIP:  17636",1.20578518827188
"Dogville","Zip  14059",1.02955692235213
"Krasnoy","ZIP is  18491",-0.0145834860423055
"Gravity Falls","Zip  14560",1.41487682779726
"Gravity Falls","Zip  16057",1.32447500302861
"Belleville","ZIP:  18368",0.729577784231379
"Dogville","15263",0.839562926826288
"Gravity Falls","Zip  15733",1.72167209962675
"Janestown","16709",-0.111801104823406
"Hilltop","ZIP:  14237",2.32674703766711
"Dogville","ZIP:  18227",0.642698043433879
"Krasnoy","ZIP is  16275",1.62079045946109
"Krasnoy","ZIP:  18351",0.165936429902944
"Gravity Falls","15832",1.75386365381407
"Belleville","ZIP is  15435",2.73740666878933
"Alphaville","ZIP is  14585",0.680632593540511
"Castle Rock","ZIP:  14413",3.24008939975639
"Alphaville","Zip  14818",-1.67858049371747
"Hilltop","16766",4.07404798524156
"Ebbing","ZIP is  14390",0.74321248010948
"Castle Rock","18670",3.69691631055539
"Gravity Falls","Zip  18996",2.55773591899631
"Castle Rock","18231",3.65042688498906
"Gravity Falls","ZIP is  16643",0.755361519861511
"Castle Rock","Zip  14003",4.14995457099938
"Alphaville","17560",0.682628959961567
"Gravity Falls","ZIP:  18310",2.80783883860551
"Flagstone","ZIP is  14005",2.71701985951565
"Hilltop","Zip  16281",2.6242592128753
"Hilltop","15821",3.5359480546343
"Krasnoy","Zip  14771",1.43214165160754
"Alphaville","Zip  16650",1.97971072304204
"Innsmouth","ZIP:  16817",2.42332645225805
"Flagstone","Zip  16135",3.6828731702228
"Hilltop","ZIP:  14413",3.46405675970502
"Hilltop","ZIP:  18209",3.41799854884415
"Janestown","ZIP is  18640",2.53094835204908
"Janestown","ZIP:  14455",1.2323974520048
"Hilltop","15348",0.860591882834799
"Innsmouth","Zip  18848",1.14187955767239
"Belleville","ZIP is  16033",-0.357512201815512
"Gravity Falls","14077",1.82027626290886
"Ebbing","ZIP:  18112",1.77474217184434
"Flagstone","Zip  15224",3.50022263298248
"Dogville","ZIP:  16666",0.608415081339899
"Castle Rock","ZIP is  15145",1.90297142956455
"Janestown","ZIP is  16526",0.149827869583717
"Belleville","18355",1.63518874805571
"Flagstone","ZIP is  16755",-0.256878257118795
"Belleville","ZIP:  16046",2.29490724429815
"Hilltop","ZIP:  14637",2.29247703806003
"Alphaville","Zip  15764",0.495916813793109
"Gravity Falls","17045",-1.11845085408879
"Belleville","ZIP:  17919",1.44682020187881
"Flagstone","17156",1.36809744812013
"Hilltop","Zip  15376",2.4177792924495
"Janestown","14380",2.35619425005741
"Krasnoy","ZIP:  17051",2.73760547896223
"Innsmouth","18757",1.69431151938269
"Ebbing","Zip  17325",-1.11281284370497
"Castle Rock","ZIP:  15092",2.69610491029096
"Innsmouth","ZIP:  15053",1.29250582406381
"Gravity Falls","Zip  17481",2.03806900514123
"Alphaville","Zip  16135",-3.05226811001957
"Gravity Falls","ZIP:  17355",2.18765195880929
"Hilltop","Zip  18165",3.69668753884333
"Castle Rock","Zip  18692",1.87866607562029
"Krasnoy","Zip  16079",1.56813678204554
"Alphaville","Zip  15586",-1.4353272573487
"Innsmouth","ZIP:  16588",0.510019500373235
"Innsmouth","ZIP:  17367",1.99374714612303
NA,"Zip  18080",2.49348355449893
"Flagstone","14268",2.90017292810627
"Ebbing","ZIP is  14846",-1.49886291207034
"Alphaville","18126",-2.55348915482477
"Belleville","ZIP:  15876",3.7619149168251
"Janestown","ZIP:  18393",1.7435962343992
"Dogville","18994",0.621863080414197
"Gravity Falls","ZIP:  17784",2.36680784849091
"Hilltop","ZIP is  17505",1.01537430421423
"Krasnoy","18858",2.42862184991493
"Belleville","ZIP:  15455",1.90615414755194
"Gravity Falls","ZIP:  14148",3.20648578231281
"Krasnoy","Zip  15809",2.4783398800343
"Krasnoy","ZIP is  18530",1.10367265615382
"Dogville","16214",0.993786126144678
"Krasnoy","Zip  16114",3.37085547627053
"Ebbing","ZIP is  15304",-2.99948503699652
"Alphaville","ZIP is  14186",-0.501423372739575
"Belleville","16505",3.3219319606671
"Alphaville","14572",-2.14622907061229
"Flagstone",NA,2.78351792097871
"Innsmouth","ZIP is  15972",3.62777938963368
"Innsmouth","ZIP is  15967",1.79122062518754
"Innsmouth","17309",1.23538050742822
"Innsmouth","ZIP is  14673",0.978191933573071
"Hilltop","ZIP:  16881",0.470462845724
"Ebbing","18299",3.3990897222535
"Janestown","ZIP is  14753",4.11034356362601
"Janestown","17982",2.4315008323489
"Gravity Falls","ZIP:  14654",4.09385276990553
"Krasnoy","Zip  14600",1.19746266672754
"Dogville","ZIP is  14475",-0.509051086017711
"Krasnoy","ZIP:  18970",1.13382278537082
"Flagstone","16007",4.08145844716085
"Innsmouth","Zip  18458",3.09779645965696
"Ebbing","ZIP:  18464",-0.483406737223132
"Hilltop","ZIP:  17141",1.78123511630092
"Alphaville","Zip  16198",2.23667215750293
"Dogville","Zip  18113",-0.139973684108357
"Innsmouth","Zip  17295",2.1595525009568
"Flagstone","ZIP:  16095",0.939159881328856
"Alphaville","ZIP:  18175",-1.90466147020141
"Innsmouth","ZIP:  14651",1.67634793034584
"Janestown","ZIP is  14158",3.45357992727267
NA,"ZIP is  15875",3.74636449588147
"Belleville","15988",2.22993758959716
"Ebbing","18224",-0.00784735374689216
"Gravity Falls","ZIP:  14513",4.4885226438646
"Flagstone","Zip  17169",2.20347003444805
"Castle Rock","Zip  18813",1.02489161888587
"Janestown","ZIP:  17572",0.763826777172999
"Krasnoy","17805",0.752117036433193
"Dogville","16207",0.702524247144521
"Belleville","Zip  15563",2.90037618239214
"Flagstone","ZIP is  17023",0.725691254761224
"Innsmouth","ZIP is  15280",2.42381498547168
"Janestown","15158",2.21524373764592
"Gravity Falls",NA,2.96105014484923
"Krasnoy","ZIP is  18142",1.83782399201735
"Janestown","ZIP is  15246",3.15300105116328
"Alphaville","ZIP:  17601",-2.18248501793841
"Ebbing","ZIP:  16934",0.949508622428267
"Gravity Falls","Zip  18942",1.22490188235804
"Dogville","ZIP:  16191",-0.215530654418097
"Krasnoy","ZIP:  14598",0.623979956557762
"Flagstone","17027",1.97769198832581
"Flagstone","ZIP:  14170",2.17062235895137
"Innsmouth","16279",3.83839043076918
"Belleville","ZIP:  14501",0.297869870811744
"Janestown","18622",2.14528970296025
"Castle Rock","Zip  16595",2.15110946932556
"Innsmouth","ZIP:  14830",4.81374099530911
"Alphaville","Zip  16446",-0.814850399215785
"Alphaville","ZIP is  18003",1.12701523140616
"Alphaville","Zip  18519",1.11141176254228
"Gravity Falls","ZIP is  18598",3.23279684926222
"Gravity Falls","14328",-0.538139349428338
"Alphaville","Zip  14221",-1.37509060819766
"Janestown","Zip  17576",2.89580357987492
"Belleville","ZIP is  17661",2.24927521826383
"Flagstone","ZIP:  14653",1.73719831381436
"Castle Rock","ZIP:  14202",3.56754328981031
"Flagstone","ZIP is  17979",2.04843832395164
"Castle Rock","17552",0.728273581335377
"Flagstone","14900",1.63662627985006
"Flagstone","ZIP:  16424",2.07246893721493
"Dogville","ZIP:  18783",0.558855239324802
"Innsmouth","ZIP is  14503",2.40136842189253
"Castle Rock","ZIP:  16190",0.506338084240986
"Krasnoy","ZIP:  15063",-0.484739233255359
"Krasnoy","ZIP is  17434",4.60503514656803
"Innsmouth","14257",3.36243702977782
"Janestown","17143",1.51459818716335
"Hilltop","17209",1.91423719492811
"Alphaville","ZIP:  18904",-1.48236671819143
"Hilltop","ZIP is  14243",1.80548246735715
"Innsmouth","15615",2.29639325272875
"Krasnoy","ZIP:  15163",2.42016784885329
"Alphaville","ZIP is  16992",-0.620843694778263
"Belleville","15727",1.88167631118596
"Janestown","Zip  15347",3.12200619618901
"Belleville","18239",1.88122401833521
"Alphaville","16155",0.826326697195453
"Gravity Falls","ZIP is  14910",1.97817254112737
"Krasnoy","ZIP:  18579",-0.571985076814133
"Flagstone","Zip  16261",0.913554877765229
"Castle Rock","ZIP:  18738",1.15844525390164
"Dogville","Zip  17157",1.48264880285131
"Gravity Falls","Zip  14775",0.947601685719521
"Janestown","Zip  16738",2.00609002406207
"Castle Rock","Zip  18259",3.26724018416809
"Belleville","16629",2.77376945899756
"Castle Rock","14625",3.73291401632292
"Alphaville","ZIP:  18258",1.59143075057274
"Belleville","ZIP:  18271",2.29152149932985
"Ebbing","18564",-1.12801898669156
NA,NA,1.10237938858598
"Alphaville","ZIP:  15440",-0.741344822719536
"Janestown","Zip  15854",2.02313016537999
"Innsmouth","15521",1.3681099243861
"Janestown","14085",3.65483864788018
"Hilltop","18104",1.297595880358
"Hilltop","ZIP:  18130",1.91652950372767
"Alphaville","ZIP is  17250",-0.626341791860323
"Flagstone","Zip  16710",0.828477489870765
"Krasnoy","16227",1.20976286383461
"Ebbing","17256",-2.13516420412389
"Belleville","17283",0.949386358939796
"Castle Rock","Zip  17242",1.93125744012335
"Alphaville","16496",0.492261824501403
"Janestown","ZIP is  16820",0.856097016391175
"Flagstone","ZIP:  18990",1.35698815118788
"Janestown","Zip  17628",2.36354930461491
"Janestown","15708",1.93811032826469
"Alphaville","15100",-2.21773203531588
"Alphaville","ZIP is  14381",1.47466647114864
"Castle Rock","Zip  14284",1.42103767400224
"Gravity Falls","ZIP is  15878",2.31750043627323
"Innsmouth","ZIP:  16853",1.9595246783791
"Flagstone","Zip  17242",3.22024575060382
"Dogville","ZIP is  18084",0.0374465619173362
"Ebbing","Zip  15395",-1.86206114976381
"Castle Rock","14386",1.75083941136171
"Flagstone","ZIP:  15553",0.988486553192309
"Alphaville","ZIP:  15942",3.46564280550624
"Innsmouth","15258",3.37653159723693
"Gravity Falls","ZIP is  18441",1.9959016086781
"Krasnoy","Zip  16311",1.97068827103733
"Flagstone","ZIP is  17716",2.21006773078261
"Flagstone","ZIP:  14430",-0.561153131787067
"Castle Rock","Zip  18265",1.51247483977293
"Innsmouth","ZIP:  16309",2.53812653828983
"Gravity Falls","Zip  18806",3.00791317571151
"Hilltop","18150",1.21887766173181
"Janestown","ZIP:  16887",3.45735999169676
"Alphaville","ZIP:  17348",-1.38595560169055
"Gravity Falls","Zip  14012",2.81912858033271
"Gravity Falls","Zip  17345",2.5936439525144
"Innsmouth","ZIP is  15057",1.85128071251076
"Innsmouth","ZIP is  15477",1.71155901556276
"Innsmouth","15109",1.90375644953594
"Krasnoy","ZIP:  18232",2.78881942541245
"Gravity Falls","16005",1.63677949269809
"Flagstone","Zip  17486",1.59759944226954
"Gravity Falls","Zip  16768",2.11164599877668
"Dogville","Zip  16311",-2.4980100145518
"Alphaville","17964",0.427514519823986
"Innsmouth","ZIP is  18049",-0.18905218259039
"Dogville","18922",-0.735798202877592
"Krasnoy","17957",2.93358328789464
"Ebbing","ZIP is  14782",-0.58510355283221
"Belleville","18556",2.25254572774419
"Gravity Falls","Zip  15024",4.00612865166843
"Flagstone","Zip  14689",0.950628020685242
"Gravity Falls","Zip  16670",1.56323556117205
"Flagstone","ZIP:  18130",1.99543547688106
"Ebbing","ZIP is  18369",-1.02967808184532
"Hilltop","ZIP:  16805",0.717869021990236
"Janestown","18675",2.78312346733457
"Innsmouth","15018",2.72448534922662
"Flagstone","17915",3.44184324575239
"Belleville","ZIP is  15533",4.53278877100698
"Krasnoy","ZIP is  16977",1.64638143415274
"Ebbing","15614",0.944757212826437
"Gravity Falls","ZIP:  18957",0.919936622759993
"Dogville","ZIP:  16393",1.07342592279441
"Dogville","ZIP is  15480",0.504274525729019
"Alphaville","16909",-1.3627205404324
"Alphaville","16537",0.921572841424447
"Alphaville","ZIP:  14258",-0.953147010859789
"Castle Rock","14461",2.97886475086553
"Belleville","ZIP is  17009",0.263830703072566
"Janestown","ZIP:  17287",2.12355715708681
"Belleville","Zip  18674",2.95976223438291
"Gravity Falls","ZIP:  17373",-0.061858250160856
"Hilltop","ZIP is  14910",1.84788100091012
"Dogville","ZIP:  18738",0.0927735963046881
"Innsmouth","18336",1.16244268953874
"Belleville","Zip  17366",2.03198930949931
"Alphaville","ZIP is  18485",-3.48810595782054
"Dogville","ZIP:  14485",0.708763643867794
"Flagstone","ZIP:  15852",2.71996896868792
"Hilltop","ZIP:  15847",4.43670891101744
"Innsmouth","15369",2.41757541746529
"Hilltop","ZIP:  15519",2.0939518275826
"Gravity Falls","Zip  15943",4.00938510342991
"Dogville","ZIP:  14477",-1.49195424757413
"Belleville","14799",3.59779665233484
"Dogville","15698",-0.0347099299373809
"Alphaville","ZIP is  15737",1.68339899296492
"Alphaville","ZIP:  18686",0.807677165424416
"Castle Rock","Zip  15744",1.19586616077596
"Krasnoy","ZIP:  18343",2.40961441489247
"Hilltop","17818",1.17260254311485
"Innsmouth","ZIP is  17074",2.21377282560959
"Dogville","18552",0.717383207760333
"Innsmouth","14870",2.68990357803047
"Flagstone","ZIP:  16657",-1.09307482551259
"Alphaville","14502",0.978195867176446
"Belleville","17273",1.9856965870993
"Innsmouth","ZIP:  14144",3.3626124271398
"Ebbing","Zip  14107",1.65393982266487
"Krasnoy","Zip  17551",2.2207654187011
"Flagstone","ZIP:  18821",2.20822006807906
"Hilltop","17382",2.53121351572843
"Castle Rock","ZIP:  18872",3.11961119331348
"Innsmouth","16256",1.9900308358566
"Ebbing","ZIP:  15703",-1.07982115390914
"Krasnoy","ZIP:  16915",2.03195003129547
"Ebbing","Zip  16484",0.452070871586995
"Ebbing","16225",1.75078113965913
"Hilltop","Zip  16066",0.921210588558186
"Castle Rock","ZIP:  17000",1.74722083223239
"Flagstone","ZIP:  15642",3.82806607364071
"Ebbing","ZIP:  14356",-0.99734809295237
"Hilltop","ZIP is  18586",1.65100954968978
"Hilltop","ZIP is  18945",1.23968899000641
"Ebbing","16924",-0.303480274286443
"Janestown","17545",2.83801077719804
"Castle Rock","Zip  17821",2.51327109242852
"Castle Rock","ZIP:  15115",2.12944997537239
"Krasnoy","Zip  18517",2.46503343851303
"Belleville","Zip  16753",3.60067515586145
"Krasnoy","14779",2.31229418219535
"Hilltop","Zip  18545",4.44462654379293
"Janestown","ZIP:  17882",3.25521366587892
"Alphaville","17720",0.124864804169096
"Belleville","18353",1.01453258084962
"Dogville","ZIP:  14613",0.112536544567894
"Krasnoy","ZIP:  17780",1.12728712664565
"Belleville","ZIP:  15257",2.40894500711923
"Krasnoy","ZIP is  15911",1.40444346434745
"Hilltop","15215",2.12937233569297
"Innsmouth","ZIP:  16870",-1.27460337945057
"Ebbing","ZIP:  14217",2.35839461670334
"Dogville","Zip  18404",0.296495867641514
"Belleville","ZIP:  14286",-0.012712352628668
"Krasnoy","17768",-0.0923240282332718
"Flagstone","ZIP:  15953",2.38177779491109
"Castle Rock","ZIP is  14304",0.488508425600559
"Innsmouth","Zip  14691",4.14188140116971
"Ebbing","ZIP:  17897",-1.6078075053071
"Innsmouth","ZIP:  15173",2.97041618130281
"Castle Rock","ZIP is  14213",0.967870400315742
"Janestown","ZIP:  17605",1.01393562290612
"Alphaville","ZIP is  18041",-0.290808601016952
"Ebbing","15158",1.39906953187321
"Janestown","14845",0.757657821542534
"Innsmouth","16748",3.1890268425833
"Ebbing","ZIP is  14058",-1.22845340946662
"Alphaville","14804",0.416942757764247
"Flagstone","ZIP:  16469",3.1323686548843
"Belleville","17662",2.80471391173608
"Castle Rock","15438",1.02842533804653
"Gravity Falls","Zip  14958",-0.409211850554116
"Janestown","14889",1.94966371219882
"Gravity Falls","ZIP is  14840",1.97683538700867
"Innsmouth","14363",2.58361780292806
"Castle Rock","Zip  14871",0.785237368782382
NA,"Zip  14151",-0.0463081144570299
"Innsmouth","ZIP is  18167",1.51964730343988
"Belleville","Zip  17238",3.72829052746337
"Hilltop","ZIP:  17899",1.80623233743329
"Dogville","ZIP:  16131",0.311620848770699
"Hilltop","ZIP:  18103",3.92436643712886
"Castle Rock","Zip  16462",-0.550803134182224
"Flagstone","ZIP is  17288",0.414338799124087
"Belleville","14112",1.0590878815377
"Belleville","ZIP is  15046",3.04709964136581
"Gravity Falls","ZIP:  15011",3.33037728995191
"Hilltop","ZIP is  16713",-0.159381413887025
"Ebbing","ZIP:  15797",1.77460680115142
"Alphaville","Zip  17174",-2.39260927519101
NA,NA,1.61188270809976
"Belleville","ZIP:  15766",1.17926566135584
"Janestown","Zip  17712",3.13631166900629
"Castle Rock","ZIP:  18139",1.50123957700694
"Janestown","Zip  14622",1.79370676668853
"Gravity Falls","17314",3.11569484000238
"Castle Rock","14636",-0.867583782492446
"Alphaville","ZIP is  18457",0.0456834431920256
"Flagstone","ZIP is  18185",1.37513806623229
"Alphaville","14883",0.219516460642538
"Innsmouth","Zip  18971",3.66382132222556
"Belleville","Zip  18404",1.13047892652055
"Innsmouth","ZIP is  17148",2.63373409616372
"Ebbing","ZIP:  18262",-0.069976248104255
"Janestown","17653",1.02748932519825
"Krasnoy","Zip  18571",1.55179357871023
"Innsmouth","ZIP:  14589",2.64724122131815
"Hilltop","14453",3.39960963166325
"Ebbing","Zip  16595",0.503178934103264
"Janestown","ZIP is  16742",2.39000355468632
"Krasnoy","ZIP is  17393",1.64603660551342
"Hilltop","ZIP:  17058",1.86949762229722
"Gravity Falls","16298",3.19790521643355
"Hilltop","Zip  16756",2.48979149758614
"Innsmouth","17246",-0.737933544854712
"Gravity Falls","ZIP:  18135",4.12609849145968
"Gravity Falls","ZIP:  14318",3.67298898213812
"Ebbing","ZIP:  18467",-0.07980412549029
"Alphaville","Zip  14335",-1.09944551565304
"Flagstone","Zip  14404",2.78603499235421
"Janestown","16780",4.31196611313977
"Krasnoy","14641",4.04740233761262
"Krasnoy","Zip  15365",1.67050595543015
"Belleville","ZIP:  15990",2.63133275524118
"Flagstone","ZIP is  14473",0.890614965039118
"Alphaville","ZIP:  18296",1.05262902735364
"Flagstone","Zip  15412",2.55382033802567
"Hilltop","14326",1.7817995085729
"Janestown","ZIP is  17405",0.500748203192895
"Ebbing","ZIP is  17364",-0.724116759103564
"Innsmouth","ZIP is  15884",5.01264610106874
"Hilltop","17509",2.62876062960844
"Innsmouth","ZIP:  18436",2.0566499095538
"Janestown","17477",2.67045638517587
"Gravity Falls","ZIP is  16485",0.632830468295951
"Castle Rock","ZIP:  16852",2.54908135946632
"Innsmouth","ZIP:  18244",-1.22529350319023
"Belleville","15593",0.18445977699806
"Krasnoy","17972",2.58470877963418
"Krasnoy","Zip  15040",0.319312188204116
"Gravity Falls","14105",2.82832422873999
"Flagstone","ZIP is  16019",3.10158650598772
"Ebbing","ZIP:  16172",2.38622921145314
"Dogville","18409",0.927424954933602
"Alphaville","ZIP is  16584",-1.58104590927167
